id,nome,peso,altura,tipo1,tipo2,url,abilities,evolutions
555,Darmanitan,92.9 kg (204.8 lbs),1.3 m (4′03″),Fire,Psychic,https://pokemondb.net/pokedex/darmanitan,"[{'nome': 'Gorilla Tactics', 'text': ""Boosts the Pokémon's Attack stat but only allows the use of the first selected move.\n No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/gorilla-tactics'}]","[{'IdEvolucao': '#0554', 'NomeEvolucao': 'Darumaka', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darumaka'}, {'IdEvolucao': '#0555', 'NomeEvolucao': 'Darmanitan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darmanitan'}, {'IdEvolucao': '#0554', 'NomeEvolucao': 'Darumaka', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darumaka'}, {'IdEvolucao': '#0555', 'NomeEvolucao': 'Darmanitan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darmanitan'}]"
550,Basculin,18.0 kg (39.7 lbs),1.0 m (3′03″),Water,,https://pokemondb.net/pokedex/basculin,"[{'nome': 'Rock Head', 'text': 'Protects the Pokémon from recoil damage.', 'url': 'https://pokemondb.net/ability/rock-head'}]","[{'IdEvolucao': '#0550', 'NomeEvolucao': 'Basculin', 'UrlEvolucao': 'https://pokemondb.net/pokedex/basculin'}, {'IdEvolucao': '#0902', 'NomeEvolucao': 'Basculegion', 'UrlEvolucao': 'https://pokemondb.net/pokedex/basculegion'}, {'IdEvolucao': '#0902', 'NomeEvolucao': 'Basculegion', 'UrlEvolucao': 'https://pokemondb.net/pokedex/basculegion'}]"
526,Gigalith,260.0 kg (573.2 lbs),1.7 m (5′07″),Rock,,https://pokemondb.net/pokedex/gigalith,"[{'nome': 'Sand Stream', 'text': 'creates a sandstorm when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via   or   or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( ,  ,   or  ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to  ,   lasts indefinitely upon activation. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/sand-stream'}]","[{'IdEvolucao': '#0524', 'NomeEvolucao': 'Roggenrola', 'UrlEvolucao': 'https://pokemondb.net/pokedex/roggenrola'}, {'IdEvolucao': '#0525', 'NomeEvolucao': 'Boldore', 'UrlEvolucao': 'https://pokemondb.net/pokedex/boldore'}, {'IdEvolucao': '#0526', 'NomeEvolucao': 'Gigalith', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gigalith'}]"
520,Tranquill,15.0 kg (33.1 lbs),0.6 m (2′00″),Normal,Flying,https://pokemondb.net/pokedex/tranquill,"[{'nome': 'Super Luck', 'text': ""raises the ability-bearer's critical-hit ratio by one stage (for most moves this increases from a   chance to  )."", 'url': 'https://pokemondb.net/ability/super-luck'}]","[{'IdEvolucao': '#0519', 'NomeEvolucao': 'Pidove', 'UrlEvolucao': 'https://pokemondb.net/pokedex/pidove'}, {'IdEvolucao': '#0520', 'NomeEvolucao': 'Tranquill', 'UrlEvolucao': 'https://pokemondb.net/pokedex/tranquill'}, {'IdEvolucao': '#0521', 'NomeEvolucao': 'Unfezant', 'UrlEvolucao': 'https://pokemondb.net/pokedex/unfezant'}]"
522,Blitzle,29.8 kg (65.7 lbs),0.8 m (2′07″),Electric,,https://pokemondb.net/pokedex/blitzle,"[{'nome': 'Motor Drive', 'text': 'Raises Speed if hit by an Electric-type move.', 'url': 'https://pokemondb.net/ability/motor-drive'}]","[{'IdEvolucao': '#0522', 'NomeEvolucao': 'Blitzle', 'UrlEvolucao': 'https://pokemondb.net/pokedex/blitzle'}, {'IdEvolucao': '#0523', 'NomeEvolucao': 'Zebstrika', 'UrlEvolucao': 'https://pokemondb.net/pokedex/zebstrika'}]"
518,Musharna,60.5 kg (133.4 lbs),1.1 m (3′07″),Psychic,,https://pokemondb.net/pokedex/musharna,"[{'nome': 'Forewarn', 'text': 'Determines what moves a foe has.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/forewarn'}]","[{'IdEvolucao': '#0517', 'NomeEvolucao': 'Munna', 'UrlEvolucao': 'https://pokemondb.net/pokedex/munna'}, {'IdEvolucao': '#0518', 'NomeEvolucao': 'Musharna', 'UrlEvolucao': 'https://pokemondb.net/pokedex/musharna'}]"
493,Arceus,320.0 kg (705.5 lbs),3.2 m (10′06″),Normal,,https://pokemondb.net/pokedex/arceus,"[{'nome': 'Multitype', 'text': ""changes the ability-bearer's type if it is holding one of the   items. Moves of the corresponding type receive  . The moves  ,  ,  ,   or the ability   do not affect a Pokémon with  . The moves  ,  ,   and   cannot remove Plates from a Pokémon with  , but they can remove any other item. The Plates are: In   the moves  ,  ,   and   (all of which remove items) do not affect Pokémon with  . No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/multitype'}]",
494,Victini,4.0 kg (8.8 lbs),0.4 m (1′04″),Psychic,Fire,https://pokemondb.net/pokedex/victini,"[{'nome': 'Victory Star', 'text': 'Boosts the accuracy of its allies and itself.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/victory-star'}]",
486,Regigigas,420.0 kg (925.9 lbs),3.7 m (12′02″),Normal,,https://pokemondb.net/pokedex/regigigas,"[{'nome': 'Slow Start', 'text': 'Temporarily halves Attack and Speed.', 'url': 'https://pokemondb.net/ability/slow-start'}]",
491,Darkrai,50.5 kg (111.3 lbs),1.5 m (4′11″),Dark,,https://pokemondb.net/pokedex/darkrai,"[{'nome': 'Bad Dreams', 'text': 'causes all sleeping opponents to lose   of their maximum HP at the end of each turn. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/bad-dreams'}]",
475,Gallade,52.0 kg (114.6 lbs),1.6 m (5′03″),Psychic,Fighting,https://pokemondb.net/pokedex/gallade,"[{'nome': 'Sharpness', 'text': 'Powers up slicing moves.', 'url': 'https://pokemondb.net/ability/sharpness'}]","[{'IdEvolucao': '#0280', 'NomeEvolucao': 'Ralts', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ralts'}, {'IdEvolucao': '#0281', 'NomeEvolucao': 'Kirlia', 'UrlEvolucao': 'https://pokemondb.net/pokedex/kirlia'}, {'IdEvolucao': '#0282', 'NomeEvolucao': 'Gardevoir', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gardevoir'}, {'IdEvolucao': '#0475', 'NomeEvolucao': 'Gallade', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gallade'}]"
469,Yanmega,51.5 kg (113.5 lbs),1.9 m (6′03″),Bug,Flying,https://pokemondb.net/pokedex/yanmega,"[{'nome': 'Tinted Lens', 'text': 'Powers up “not very effective” moves.', 'url': 'https://pokemondb.net/ability/tinted-lens'}]","[{'IdEvolucao': '#0193', 'NomeEvolucao': 'Yanma', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yanma'}, {'IdEvolucao': '#0469', 'NomeEvolucao': 'Yanmega', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yanmega'}]"
469,Yanmega,51.5 kg (113.5 lbs),1.9 m (6′03″),Bug,Flying,https://pokemondb.net/pokedex/yanmega,"[{'nome': 'Tinted Lens', 'text': 'Powers up “not very effective” moves.', 'url': 'https://pokemondb.net/ability/tinted-lens'}, {'nome': 'Speed Boost', 'text': 'Its Speed stat is gradually boosted.', 'url': 'https://pokemondb.net/ability/speed-boost'}]","[{'IdEvolucao': '#0193', 'NomeEvolucao': 'Yanma', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yanma'}, {'IdEvolucao': '#0469', 'NomeEvolucao': 'Yanmega', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yanmega'}]"
457,Lumineon,24.0 kg (52.9 lbs),1.2 m (3′11″),Water,,https://pokemondb.net/pokedex/lumineon,"[{'nome': 'Storm Drain', 'text': 'forces all single-target  -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each.  will activate for an Water-type  , but not Water-type  . The ability is overridden by other Pokémon becoming the   from the moves   or  . In  ,   did not increase Special Attack nor give immunity to Water-type attacks. It also did not activate for  .', 'url': 'https://pokemondb.net/ability/storm-drain'}]","[{'IdEvolucao': '#0456', 'NomeEvolucao': 'Finneon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/finneon'}, {'IdEvolucao': '#0457', 'NomeEvolucao': 'Lumineon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lumineon'}]"
435,Skuntank,38.0 kg (83.8 lbs),1.0 m (3′03″),Poison,Dark,https://pokemondb.net/pokedex/skuntank,"[{'nome': 'Aftermath', 'text': 'If an attacker faints a Pokémon with   using a contact move, the attacker will lose   of their maximum HP.', 'url': 'https://pokemondb.net/ability/aftermath'}]","[{'IdEvolucao': '#0434', 'NomeEvolucao': 'Stunky', 'UrlEvolucao': 'https://pokemondb.net/pokedex/stunky'}, {'IdEvolucao': '#0435', 'NomeEvolucao': 'Skuntank', 'UrlEvolucao': 'https://pokemondb.net/pokedex/skuntank'}]"
439,Mime Jr.,13.0 kg (28.7 lbs),0.6 m (2′00″),Psychic,Fairy,https://pokemondb.net/pokedex/mime-jr,"[{'nome': 'Filter', 'text': 'reduces the damage taken from super-effective attacks by 25%. For example, a Dark-type move used against a Psychic-type Pokémon with   would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×.', 'url': 'https://pokemondb.net/ability/filter'}]","[{'IdEvolucao': '#0439', 'NomeEvolucao': 'Mime Jr.', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mime-jr'}, {'IdEvolucao': '#0122', 'NomeEvolucao': 'Mr. Mime', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mr-mime'}, {'IdEvolucao': '#0122', 'NomeEvolucao': 'Mr. Mime', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mr-mime'}, {'IdEvolucao': '#0866', 'NomeEvolucao': 'Mr. Rime', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mr-rime'}]"
421,Cherrim,9.3 kg (20.5 lbs),0.5 m (1′08″),Grass,,https://pokemondb.net/pokedex/cherrim,"[{'nome': 'Flower Gift', 'text': 'raises the Attack and Special Defense of all party Pokémon by 50% during harsh sunlight. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/flower-gift'}]","[{'IdEvolucao': '#0420', 'NomeEvolucao': 'Cherubi', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cherubi'}, {'IdEvolucao': '#0421', 'NomeEvolucao': 'Cherrim', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cherrim'}]"
399,Bidoof,20.0 kg (44.1 lbs),0.5 m (1′08″),Normal,,https://pokemondb.net/pokedex/bidoof,"[{'nome': 'Simple', 'text': ""The   ability doubles the number of stages of all stat changes. Stats can be raised to a maximum of +6 stages each, or lowered to a minimum of -6 stages each. For example, using   would increase the Pokémon's attack by 4 stages instead of the usual 2. If   was targeted at a Pokémon with  , its Defense would drop 2 stages instead of 1. The move   can change a Pokémon's ability to  . In  ,   doubles the effects of stat changes but does not increase the actual number of stages. Stat increases are capped at the same multiplier of ×4, as per the table below. However, the resulting effect is exactly the same as current games."", 'url': 'https://pokemondb.net/ability/simple'}]","[{'IdEvolucao': '#0399', 'NomeEvolucao': 'Bidoof', 'UrlEvolucao': 'https://pokemondb.net/pokedex/bidoof'}, {'IdEvolucao': '#0400', 'NomeEvolucao': 'Bibarel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/bibarel'}]"
382,Kyogre,352.0 kg (776.0 lbs),4.5 m (14′09″),Water,,https://pokemondb.net/pokedex/kyogre,"[{'nome': 'Primordial Sea', 'text': 'creates heavy rain when the ability is activated (by Kyogre reverting to its Primal form). Heavy rain has the same effects as   but with some additions: The abilities   or   are still able to bypass the effects of  , but   is not. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/primordial-sea'}]",
383,Groudon,950.0 kg (2094.4 lbs),3.5 m (11′06″),Ground,Fire,https://pokemondb.net/pokedex/groudon,"[{'nome': 'Drought', 'text': 'creates harsh sunlight when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via   or   or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( ,  ,   or  ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to  ,   lasts indefinitely upon activation.', 'url': 'https://pokemondb.net/ability/drought'}]",
384,Rayquaza,206.5 kg (455.3 lbs),7.0 m (23′00″),Dragon,Flying,https://pokemondb.net/pokedex/rayquaza,"[{'nome': 'Air Lock', 'text': 'suppresses   effects brought on by weather, including move power increases, end-of-turn damage, accuracy changes, relevant abilities and so on. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/air-lock'}]",
384,Rayquaza,206.5 kg (455.3 lbs),7.0 m (23′00″),Dragon,Flying,https://pokemondb.net/pokedex/rayquaza,"[{'nome': 'Air Lock', 'text': 'suppresses   effects brought on by weather, including move power increases, end-of-turn damage, accuracy changes, relevant abilities and so on. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/air-lock'}, {'nome': 'Delta Stream', 'text': 'creates strong winds when the ability is activated (by Rayquaza Mega-Evolving). Strong winds have the following effects: The abilities   or   are still able to bypass the effects of  , but   is not. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/delta-stream'}]",
382,Kyogre,352.0 kg (776.0 lbs),4.5 m (14′09″),Water,,https://pokemondb.net/pokedex/kyogre,"[{'nome': 'Primordial Sea', 'text': 'creates heavy rain when the ability is activated (by Kyogre reverting to its Primal form). Heavy rain has the same effects as   but with some additions: The abilities   or   are still able to bypass the effects of  , but   is not. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/primordial-sea'}, {'nome': 'Drizzle', 'text': 'creates a rain shower when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via   or   or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( ,  ,   or  ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to  ,   lasts indefinitely upon activation.', 'url': 'https://pokemondb.net/ability/drizzle'}]",
383,Groudon,950.0 kg (2094.4 lbs),3.5 m (11′06″),Ground,Fire,https://pokemondb.net/pokedex/groudon,"[{'nome': 'Drought', 'text': 'creates harsh sunlight when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via   or   or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( ,  ,   or  ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to  ,   lasts indefinitely upon activation.', 'url': 'https://pokemondb.net/ability/drought'}, {'nome': 'Desolate Land', 'text': 'creates extremely harsh sunlight when the ability is activated (by Groudon reverting to its Primal form). Extremely harsh sunlight has the same effects as   but with some additions: The abilities   or   are still able to bypass the effects of  , but   is not. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/desolate-land'}]",
373,Salamence,102.6 kg (226.2 lbs),1.5 m (4′11″),Dragon,Flying,https://pokemondb.net/pokedex/salamence,"[{'nome': 'Aerilate', 'text': ""causes all  -type attacking moves used by the Pokémon to become  -type, and increase in power by 20%. Flying-type Pokémon also gain   from those moves (which means an effective increase of 80%). In  ,   increases affected moves' power by 30%. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/aerilate'}]","[{'IdEvolucao': '#0371', 'NomeEvolucao': 'Bagon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/bagon'}, {'IdEvolucao': '#0372', 'NomeEvolucao': 'Shelgon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shelgon'}, {'IdEvolucao': '#0373', 'NomeEvolucao': 'Salamence', 'UrlEvolucao': 'https://pokemondb.net/pokedex/salamence'}]"
360,Wynaut,14.0 kg (30.9 lbs),0.6 m (2′00″),Psychic,,https://pokemondb.net/pokedex/wynaut,"[{'nome': 'Shadow Tag', 'text': 'Prevents the foe from escaping.', 'url': 'https://pokemondb.net/ability/shadow-tag'}]","[{'IdEvolucao': '#0360', 'NomeEvolucao': 'Wynaut', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wynaut'}, {'IdEvolucao': '#0202', 'NomeEvolucao': 'Wobbuffet', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wobbuffet'}]"
357,Tropius,100.0 kg (220.5 lbs),2.0 m (6′07″),Grass,Flying,https://pokemondb.net/pokedex/tropius,"[{'nome': 'Solar Power', 'text': ""During harsh sunlight,   raises the ability-bearer's Special Attack by 50%, but it also loses   of its maximum HP after each turn."", 'url': 'https://pokemondb.net/ability/solar-power'}]",
352,Kecleon,22.0 kg (48.5 lbs),1.0 m (3′03″),Normal,,https://pokemondb.net/pokedex/kecleon,"[{'nome': 'Color Change', 'text': ""changes the ability-bearer's type, when hit by a damage dealing move, to the type of that move. For example being hit by   will change the Pokémon to  -type. Dual-type Pokémon change to single-types. If a Pokémon with   has a  , the ability does not activate.   activates for the last strike of a multi-hit move. In  ,   activates on the first strike of a multi-hit move, thus subsequent hits may be not very effective. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/color-change'}]",
350,Milotic,162.0 kg (357.1 lbs),6.2 m (20′04″),Water,,https://pokemondb.net/pokedex/milotic,"[{'nome': 'Marvel Scale', 'text': ""raises the ability-bearer's Defense by 50% when inflicted by a major status ailment (poison, burn, paralysis, freeze or sleep). All effects of the status condition remain, e.g. losing HP each turn (poison, burn), speed drop (paralysis) or being unable to attack (paralysis, freeze, sleep)."", 'url': 'https://pokemondb.net/ability/marvel-scale'}]","[{'IdEvolucao': '#0349', 'NomeEvolucao': 'Feebas', 'UrlEvolucao': 'https://pokemondb.net/pokedex/feebas'}, {'IdEvolucao': '#0350', 'NomeEvolucao': 'Milotic', 'UrlEvolucao': 'https://pokemondb.net/pokedex/milotic'}]"
351,Castform,0.8 kg (1.8 lbs),0.3 m (1′00″),Normal,,https://pokemondb.net/pokedex/castform,"[{'nome': 'Forecast', 'text': 'Castform transforms with the weather.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/forecast'}]",
335,Zangoose,40.3 kg (88.8 lbs),1.3 m (4′03″),Normal,,https://pokemondb.net/pokedex/zangoose,"[{'nome': 'Immunity', 'text': 'Prevents the Pokémon from getting poisoned.', 'url': 'https://pokemondb.net/ability/immunity'}]",
334,Altaria,20.6 kg (45.4 lbs),1.1 m (3′07″),Dragon,Flying,https://pokemondb.net/pokedex/altaria,"[{'nome': 'Pixilate', 'text': ""causes all  -type attacking moves used by the Pokémon to become  -type, and increase in power by 20%. Fairy-type Pokémon also gain   from those moves (which means an effective increase of 80%). In  ,   increases affected moves' power by 30%."", 'url': 'https://pokemondb.net/ability/pixilate'}]","[{'IdEvolucao': '#0333', 'NomeEvolucao': 'Swablu', 'UrlEvolucao': 'https://pokemondb.net/pokedex/swablu'}, {'IdEvolucao': '#0334', 'NomeEvolucao': 'Altaria', 'UrlEvolucao': 'https://pokemondb.net/pokedex/altaria'}]"
328,Trapinch,15.0 kg (33.1 lbs),0.7 m (2′04″),Ground,,https://pokemondb.net/pokedex/trapinch,"[{'nome': 'Arena Trap', 'text': 'prevents opponents from fleeing or switching out.   Pokémon are not affected. Raised Pokémon are any   types or those under the effects of  ,   or  . Full details in  . If a Pokémon with   is the leading party Pokémon, wild Pokémon are twice as likely to appear. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/arena-trap'}]","[{'IdEvolucao': '#0328', 'NomeEvolucao': 'Trapinch', 'UrlEvolucao': 'https://pokemondb.net/pokedex/trapinch'}, {'IdEvolucao': '#0329', 'NomeEvolucao': 'Vibrava', 'UrlEvolucao': 'https://pokemondb.net/pokedex/vibrava'}, {'IdEvolucao': '#0330', 'NomeEvolucao': 'Flygon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/flygon'}]"
317,Swalot,80.0 kg (176.4 lbs),1.7 m (5′07″),Poison,,https://pokemondb.net/pokedex/swalot,"[{'nome': 'Liquid Ooze', 'text': 'Damages attackers using any draining move.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/liquid-ooze'}]","[{'IdEvolucao': '#0316', 'NomeEvolucao': 'Gulpin', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gulpin'}, {'IdEvolucao': '#0317', 'NomeEvolucao': 'Swalot', 'UrlEvolucao': 'https://pokemondb.net/pokedex/swalot'}]"
323,Camerupt,220.0 kg (485.0 lbs),1.9 m (6′03″),Fire,Ground,https://pokemondb.net/pokedex/camerupt,"[{'nome': 'Magma Armor', 'text': 'prevents the Pokémon from becoming frozen, for example from moves like  . If a Pokémon with   (or   or  ) and a   are amongst the party Pokémon, the number of steps required to hatch the egg are halved. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/magma-armor'}]","[{'IdEvolucao': '#0322', 'NomeEvolucao': 'Numel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/numel'}, {'IdEvolucao': '#0323', 'NomeEvolucao': 'Camerupt', 'UrlEvolucao': 'https://pokemondb.net/pokedex/camerupt'}]"
308,Medicham,31.5 kg (69.4 lbs),1.3 m (4′03″),Fighting,Psychic,https://pokemondb.net/pokedex/medicham,"[{'nome': 'Pure Power', 'text': ""Raises the Pokémon's Attack stat.\n No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/pure-power'}]","[{'IdEvolucao': '#0307', 'NomeEvolucao': 'Meditite', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meditite'}, {'IdEvolucao': '#0308', 'NomeEvolucao': 'Medicham', 'UrlEvolucao': 'https://pokemondb.net/pokedex/medicham'}]"
303,Mawile,11.5 kg (25.4 lbs),0.6 m (2′00″),Steel,Fairy,https://pokemondb.net/pokedex/mawile,"[{'nome': 'Huge Power', 'text': ""Raises the Pokémon's Attack stat."", 'url': 'https://pokemondb.net/ability/huge-power'}]",
300,Skitty,11.0 kg (24.3 lbs),0.6 m (2′00″),Normal,,https://pokemondb.net/pokedex/skitty,"[{'nome': 'Normalize', 'text': 'causes all moves used by the Pokémon to become  -type, and attacking moves increase in power by 20%. Normal-type Pokémon also gain   from those moves (which means an effective increase of 80%). The following moves are not affected by  :  ,  ,  ,  ,  ,  ,  ,  , and damaging Z-Moves. The move   deals Normal/Flying type damage instead of Fighting/Flying.   remains super-effective against Water-types, but follows the Normal type chart against other types (e.g. neutral against Grass-types). In  ,   did not increase damage (besides any usual boosts like  ). All moves listed above except Struggle   affected by  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/normalize'}]","[{'IdEvolucao': '#0300', 'NomeEvolucao': 'Skitty', 'UrlEvolucao': 'https://pokemondb.net/pokedex/skitty'}, {'IdEvolucao': '#0301', 'NomeEvolucao': 'Delcatty', 'UrlEvolucao': 'https://pokemondb.net/pokedex/delcatty'}]"
292,Shedinja,1.2 kg (2.6 lbs),0.8 m (2′07″),Bug,Ghost,https://pokemondb.net/pokedex/shedinja,"[{'nome': 'Wonder Guard', 'text': 'prevents damage from direct attacks unless they are super-effective. Shedinja is the only Pokémon to have this ability so this means that only  ,  ,  ,   and   moves will have an effect. However, Pokémon protected by   are not immune to indirect attacks. Status-category moves still work and all end-of-turn damage will still incur, for example from poisoning, burns, sandstorms or hail. Entry hazards such as   or   will also damage Pokémon with   switching in. Attacks that do not take their type in account will also hit, such as  ,   or  . Since Shedinja only has 1 HP, any of the above damage will result in an instant knockout. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/wonder-guard'}]","[{'IdEvolucao': '#0290', 'NomeEvolucao': 'Nincada', 'UrlEvolucao': 'https://pokemondb.net/pokedex/nincada'}, {'IdEvolucao': '#0291', 'NomeEvolucao': 'Ninjask', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ninjask'}, {'IdEvolucao': '#0291', 'NomeEvolucao': 'Ninjask', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ninjask'}, {'IdEvolucao': '#0292', 'NomeEvolucao': 'Shedinja', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shedinja'}]"
286,Breloom,39.2 kg (86.4 lbs),1.2 m (3′11″),Grass,Fighting,https://pokemondb.net/pokedex/breloom,"[{'nome': 'Poison Heal', 'text': 'Restores HP if the Pokémon is poisoned.', 'url': 'https://pokemondb.net/ability/poison-heal'}]","[{'IdEvolucao': '#0285', 'NomeEvolucao': 'Shroomish', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shroomish'}, {'IdEvolucao': '#0286', 'NomeEvolucao': 'Breloom', 'UrlEvolucao': 'https://pokemondb.net/pokedex/breloom'}]"
287,Slakoth,24.0 kg (52.9 lbs),0.8 m (2′07″),Normal,,https://pokemondb.net/pokedex/slakoth,"[{'nome': 'Truant', 'text': 'causes the ability-bearer to only attack every alternate turn. On the even turns, it will say the Pokémon is  . If a Pokémon with   uses a move that requires recharging on the second turn (such as  ), it will recharge on the same turn the Pokémon loafs around. Moves where the user prepares on the first turn and attacks on the second (such as   or  ) cannot be used. The moves  ,   and   do not work on Pokémon with  .  can technically be   away, however neither Slakoth, Slaking or Durant learn it.', 'url': 'https://pokemondb.net/ability/truant'}]","[{'IdEvolucao': '#0287', 'NomeEvolucao': 'Slakoth', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slakoth'}, {'IdEvolucao': '#0288', 'NomeEvolucao': 'Vigoroth', 'UrlEvolucao': 'https://pokemondb.net/pokedex/vigoroth'}, {'IdEvolucao': '#0289', 'NomeEvolucao': 'Slaking', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slaking'}]"
302,Sableye,11.0 kg (24.3 lbs),0.5 m (1′08″),Dark,Ghost,https://pokemondb.net/pokedex/sableye,"[{'nome': 'Stall', 'text': 'The Pokémon moves after all other Pokémon do.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/stall'}]",
282,Gardevoir,48.4 kg (106.7 lbs),1.6 m (5′03″),Psychic,Fairy,https://pokemondb.net/pokedex/gardevoir,"[{'nome': 'Trace', 'text': ""The Pokémon copies a foe's Ability.\n No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/trace'}]","[{'IdEvolucao': '#0280', 'NomeEvolucao': 'Ralts', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ralts'}, {'IdEvolucao': '#0281', 'NomeEvolucao': 'Kirlia', 'UrlEvolucao': 'https://pokemondb.net/pokedex/kirlia'}, {'IdEvolucao': '#0282', 'NomeEvolucao': 'Gardevoir', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gardevoir'}, {'IdEvolucao': '#0475', 'NomeEvolucao': 'Gallade', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gallade'}]"
271,Lombre,32.5 kg (71.7 lbs),1.2 m (3′11″),Water,Grass,https://pokemondb.net/pokedex/lombre,"[{'nome': 'Rain Dish', 'text': 'A Pokémon with   will recover   of its maximum HP during rain, after each turn.', 'url': 'https://pokemondb.net/ability/rain-dish'}]","[{'IdEvolucao': '#0270', 'NomeEvolucao': 'Lotad', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lotad'}, {'IdEvolucao': '#0271', 'NomeEvolucao': 'Lombre', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lombre'}, {'IdEvolucao': '#0272', 'NomeEvolucao': 'Ludicolo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ludicolo'}]"
